,ID,Nome,Nascimento,CNS,CPF,UNIDADE,data_atendimento,condicao_saude
3751,390,Beatriz Novaes,2004-06-12,46507983292,630.479.125-99,Unidade de saude Maria,2024-04-22 05:48:22.403552,diabetes
3752,390,Beatriz Novaes,2004-06-12,46507983292,630.479.125-99,Unidade de saude Maria,2023-10-10 01:59:12.523929,dengue
3753,390,Beatriz Novaes,2004-06-12,46507983292,630.479.125-99,Unidade de saude Maria,2023-07-23 19:01:58.187327,dengue
3754,390,Beatriz Novaes,2004-06-12,46507983292,630.479.125-99,Unidade de saude Maria,"04 October, 2023",dengue
3755,390,Beatriz Novaes,2004-06-12,46507983292,630.479.125-99,Unidade de saude Maria,2023-07-20 05:52:26.653419,hipertensao
3756,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-05-02 01:17:58.643923,hipertensao
3757,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-09-09,hipertensao
3758,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-08-30 15:39:00.207722,ferida vascular
3759,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-12-29 07:04:03.872683,diabetes
3760,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-12-09 07:53:49.079002,hipertensao
3761,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-10-11 22:41:29.134022,dengue
3762,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2024-02-17 18:24:45.062728,ferida vascular
3763,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-10-26 08:55:26.122064,diabetes
3764,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2024-03-09 09:55:12.278398,hipertensao
3765,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-09-19 06:39:26.182549,dengue
3766,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2024-01-24 12:53:09.915175,dengue
3767,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-07-25 01:18:05.205584,ferida vascular
3768,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-11-01 16:13:56.039570,ferida vascular
3769,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2024-02-06 13:35:31.317040,dengue
3770,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-06-03 21:38:19.890624,ferida vascular
3771,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2024-01-03 13:47:04.630004,diabetes
3772,391,Kevin Teixeira,1992-01-30,03251974823,573.049.621-43,Unidade de saude Maria,2023-09-25 00:17:15.647463,diabetes
3773,392,Giovanna da Paz,1974-12-11,51083796410,158.074.629-20,Unidade de saude Cecília,2024-03-10 10:57:38.162547,ferida vascular
3774,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-04-30 08:27:47.783963,diabetes
3775,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-05-12 22:28:59.174041,ferida vascular
3776,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2024-02-12 12:10:52.034586,diabetes
3777,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2024-02-23 12:30:14.317769,dengue
3778,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-07-08,ferida vascular
3779,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2024-01-31 01:05:32.028424,dengue
3780,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,"05 May, 2023",ferida vascular
3781,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-09-16 11:18:32.722318,ferida vascular
3782,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-08-22 22:36:24.774604,diabetes
3783,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-06-08 13:10:06.822258,hipertensao
3784,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2024-04-22,ferida vascular
3785,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-08-19 19:13:03.306907,ferida vascular
3786,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2024-02-05 14:01:29.401695,diabetes
3787,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-11-10 22:39:45.301843,dengue
3788,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-09-29,dengue
3789,393,Bárbara Almeida,1986-07-30,95264187002,251.870.639-95,Unidade de saude Daniela,2023-10-18 16:36:46.380731,hipertensao
3790,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-04-25 23:06:29.024570,diabetes
3791,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2024-01-17 13:33:10.116040,ferida vascular
3792,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2024-01-19 07:27:59.925284,hipertensao
3793,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-10-15 19:55:48.050602,ferida vascular
3794,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2024-01-14 05:02:30.324055,diabetes
3795,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-05-31 17:23:57.256333,hipertensao
3796,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-06-05 14:07:52.519141,hipertensao
3797,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,"05 January, 2024",hipertensao
3798,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,"14 September, 2023",hipertensao
3799,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2024-03-17 18:43:45.921840,dengue
3800,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-05-19,hipertensao
3801,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-07-31 22:09:32.749228,dengue
3802,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-12-18 20:39:06.693681,ferida vascular
3803,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-07-17 19:33:40.361864,diabetes
3804,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-07-04 18:02:51.986285,dengue
3805,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,"07 January, 2024",hipertensao
3806,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,"07 November, 2023",diabetes
3807,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-12-22 02:32:33.140577,diabetes
3808,394,Benjamin Gomes,1983-07-18,04918365701,830.164.957-75,Unidade de saude Maria Vitória,2023-06-20,hipertensao
3809,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-08-02,hipertensao
3810,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-11-25 02:35:10.540426,ferida vascular
3811,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-07-19 00:55:00.101425,diabetes
3812,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-08-20 22:39:46.880003,ferida vascular
3813,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,"25 June, 2023",hipertensao
3814,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-11-09,ferida vascular
3815,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-08-08 02:05:05.955096,dengue
3816,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-08-18 11:47:41.231836,ferida vascular
3817,395,Ian Campos,1982-08-11,54891630205,586.439.172-73,Unidade de saude Maria Vitória,2023-11-06,hipertensao
3818,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,2024-01-20 11:26:22.054544,ferida vascular
3819,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,2023-11-10 14:24:44.046024,ferida vascular
3820,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,2024-04-15 17:27:36.184168,hipertensao
3821,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,2023-05-10 02:16:13.823097,dengue
3822,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,2023-07-11 12:54:00.389090,ferida vascular
3823,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,2024-01-18 01:41:05.378410,hipertensao
3824,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,"05 May, 2023",ferida vascular
3825,396,Ana Laura Campos,2006-06-12,13786542007,713.659.820-68,Unidade de saude Maria,"11 June, 2023",dengue
3826,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2024-01-16,diabetes
3827,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-12-25 13:36:07.784758,hipertensao
3828,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-06-09 02:32:11.390382,dengue
3829,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2024-02-28 09:31:44.784046,dengue
3830,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2024-01-23 01:31:00.998844,hipertensao
3831,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-11-27 07:39:05.953813,diabetes
3832,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-12-09 11:19:39.978238,diabetes
3833,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-11-06 02:44:21.784905,ferida vascular
3834,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2024-03-18,diabetes
3835,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-08-30 17:48:35.723093,hipertensao
3836,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-09-19 06:04:50.280273,ferida vascular
3837,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-08-05 07:28:29.828347,dengue
3838,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,"24 March, 2024",ferida vascular
3839,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-05-25 20:21:21.315135,ferida vascular
3840,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-06-25 10:29:11.561906,diabetes
3841,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-05-02 03:45:28.293042,ferida vascular
3842,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2024-04-04 03:35:05.863020,diabetes
3843,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-06-10 05:48:48.464179,ferida vascular
3844,397,Vinicius Carvalho,1979-08-09,61493572016,407.253.816-71,Unidade de saude Cecília,2023-09-24 17:09:19.827368,diabetes
3845,398,Marcelo Moura,1980-01-03,19576238021,894.035.216-51,Unidade de saude Daniela,2023-05-01 12:31:45.721835,hipertensao
3846,398,Marcelo Moura,1980-01-03,19576238021,894.035.216-51,Unidade de saude Daniela,2023-05-15 19:07:07.935963,ferida vascular
3847,398,Marcelo Moura,1980-01-03,19576238021,894.035.216-51,Unidade de saude Daniela,"22 February, 2024",hipertensao
3848,398,Marcelo Moura,1980-01-03,19576238021,894.035.216-51,Unidade de saude Daniela,2023-08-25,hipertensao
3849,399,Nathan Rezende,1993-11-11,02579463810,738.219.504-04,Unidade de saude Milena,2023-09-17,dengue
3850,399,Nathan Rezende,1993-11-11,02579463810,738.219.504-04,Unidade de saude Milena,2023-11-30,dengue
3851,399,Nathan Rezende,1993-11-11,02579463810,738.219.504-04,Unidade de saude Milena,2023-05-25 20:59:33.122732,dengue
3852,399,Nathan Rezende,1993-11-11,02579463810,738.219.504-04,Unidade de saude Milena,2023-07-04 22:01:24.316354,hipertensao
3853,399,Nathan Rezende,1993-11-11,02579463810,738.219.504-04,Unidade de saude Milena,2023-10-25 07:28:45.907310,dengue
3854,399,Nathan Rezende,1993-11-11,02579463810,738.219.504-04,Unidade de saude Milena,2023-11-02,dengue
3855,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2024-01-22 20:10:43.400269,ferida vascular
3856,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-11-15 08:12:05.309766,dengue
3857,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-10-01 06:57:06.792077,hipertensao
3858,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-11-09 16:08:30.127638,hipertensao
3859,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-12-14,dengue
3860,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-06-12 17:00:04.285989,diabetes
3861,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-11-17,ferida vascular
3862,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-06-22 19:38:30.971155,diabetes
3863,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-11-23 17:47:27.442751,dengue
3864,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2024-01-05 01:13:42.181176,hipertensao
3865,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-11-03 05:19:19.939277,ferida vascular
3866,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,"27 January, 2024",diabetes
3867,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-11-03 07:51:57.817551,diabetes
3868,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2024-03-19 15:18:15.163520,hipertensao
3869,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2024-01-14 07:52:39.321115,ferida vascular
3870,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-09-02,ferida vascular
3871,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2024-03-20 13:45:30.276613,dengue
3872,400,Maria Eduarda Duarte,1998-07-28,56302817986,502.187.346-62,Unidade de saude Maria Vitória,2023-10-18 10:06:17.403109,ferida vascular
3873,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2024-02-29 09:06:37.530333,ferida vascular
3874,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-09-07 22:26:27.936753,diabetes
3875,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-05-25 18:36:29.106423,diabetes
3876,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-12-06 22:25:11.811941,hipertensao
3877,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2024-04-21 20:21:50.293988,ferida vascular
3878,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-05-12 17:13:05.589051,ferida vascular
3879,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-10-15 22:07:32.346766,dengue
3880,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-07-08 23:03:01.518829,hipertensao
3881,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2024-03-07 23:35:54.218788,dengue
3882,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2023-11-17 09:42:52.200074,diabetes
3883,401,Amanda Freitas,2002-01-04,75163489020,914.326.805-60,Unidade de saude Milena,2024-03-04 12:21:05.161608,dengue
3884,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-11-30 14:55:52.631649,ferida vascular
3885,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-07-29 15:45:44.199447,ferida vascular
3886,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-10-03 14:05:54.677958,hipertensao
3887,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-04-05 15:34:42.251166,dengue
3888,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-03-11,diabetes
3889,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-08-14 13:34:16.392330,ferida vascular
3890,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-02-03 02:41:59.694267,hipertensao
3891,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-08-02 05:02:53.783878,hipertensao
3892,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-01-05 07:47:24.762682,diabetes
3893,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-09-12 08:50:27.910692,ferida vascular
3894,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-11-12 03:22:47.390589,hipertensao
3895,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-08-23 18:52:33.614376,hipertensao
3896,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-01-04 16:41:53.150130,ferida vascular
3897,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-04-02 05:59:25.383746,ferida vascular
3898,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-11-26 09:23:10.337111,hipertensao
3899,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-04-02 04:38:29.144091,ferida vascular
3900,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2024-01-24,diabetes
3901,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-12-15 07:28:12.515678,hipertensao
3902,402,Mirella Carvalho,1977-02-01,29576014867,174.905.628-30,Unidade de saude Maria Alice,2023-12-25 17:41:16.067468,diabetes
3903,403,Natália Silveira,1976-07-03,09853412705,351.264.879-73,Unidade de saude Maria Vitória,2023-12-20 03:11:35.146155,dengue
3904,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-06-09 02:39:41.676992,diabetes
3905,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-12-06 15:41:50.201221,hipertensao
3906,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-11-04 12:15:55.941946,diabetes
3907,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2024-03-28 01:23:15.498750,diabetes
3908,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,"20 November, 2023",hipertensao
3909,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-10-26 04:07:19.551241,diabetes
3910,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2024-04-16 22:55:49.154105,hipertensao
3911,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2024-03-02 17:15:53.338811,diabetes
3912,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-07-10 01:41:41.548349,hipertensao
3913,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2024-01-07 11:04:45.517418,diabetes
3914,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2024-03-01 16:08:31.402030,hipertensao
3915,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-06-13 16:41:08.530795,hipertensao
3916,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-04-26 14:24:00.928304,diabetes
3917,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-04-25 14:43:24.823409,diabetes
3918,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,"06 October, 2023",diabetes
3919,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-07-28,dengue
3920,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2023-09-08,dengue
3921,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,2024-01-02 18:01:23.585413,dengue
3922,404,Natália Viana,1989-03-05,36980725130,582.419.703-23,Unidade de saude Cecília,"14 November, 2023",hipertensao
3923,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-06-09 09:03:06.975613,ferida vascular
3924,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2024-01-23 07:49:14.227597,diabetes
3925,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-12-09 10:12:53.101004,hipertensao
3926,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2024-03-31 07:33:13.324387,dengue
3927,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-09-05 04:58:43.595255,hipertensao
3928,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-05-02 02:17:17.214237,ferida vascular
3929,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-11-26 16:24:39.679935,hipertensao
3930,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-07-23 02:54:53.870059,dengue
3931,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-10-01 09:54:52.836129,hipertensao
3932,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2024-02-09 08:57:36.039317,ferida vascular
3933,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2024-03-11 10:11:26.867772,dengue
3934,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-12-14,hipertensao
3935,405,João Pedro Barros,1983-06-10,26953870168,341.507.826-44,Unidade de saude Daniela,2023-10-14 03:25:20.888776,diabetes
3936,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,2023-07-06 12:50:46.259238,ferida vascular
3937,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,2023-12-12 13:45:18.676450,dengue
3938,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,2024-04-18 12:07:21.973523,diabetes
3939,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,2023-08-30 18:56:10.373404,ferida vascular
3940,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,"06 August, 2023",diabetes
3941,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,2023-05-04 22:35:00.207771,dengue
3942,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,2024-03-22 20:30:01.668371,hipertensao
3943,406,Dra. Larissa Cardoso,1992-05-28,06538174957,413.970.658-93,Unidade de saude Maria Vitória,"19 October, 2023",hipertensao
3944,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-06-27,hipertensao
3945,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-08-16 15:47:44.324023,diabetes
3946,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-10-07 02:31:01.031770,hipertensao
3947,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,"03 April, 2024",ferida vascular
3948,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-11-16 23:54:59.371097,dengue
3949,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2024-02-07 22:38:14.907519,ferida vascular
3950,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-05-17 09:53:07.184660,hipertensao
3951,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2024-04-05 10:23:12.596838,ferida vascular
3952,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-05-13 20:34:34.765423,ferida vascular
3953,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2023-12-18 22:27:19.876979,diabetes
3954,407,Dr. Guilherme Rocha,1987-08-14,96527401361,104.867.392-87,Unidade de saude Maria Vitória,2024-01-05 18:22:18.072364,diabetes
3955,408,Rafael Caldeira,2003-05-06,76803529410,874.693.152-09,Unidade de saude Daniela,2023-04-26 03:23:05.370525,hipertensao
